,title,imdb_id,budget,revenue
27668,Father's Garden: The Love of My Parents,165154,0,0
27669,Clueless,9603,12000000,56631572
27670,Sins of the Father,82995,0,0
27671,Spiral,602734,20000000,36544468
27672,Shock Invasion,206865,0,0
27673,Yes No Yes Yes Go,-1,-1,-1
27674,My Time to Die,-1,-1,-1
27675,Chasing Ghosts,41726,2000000,1102000
27676,Lazarus,243940,3300000,64110728
27677,A Tribute to Tragedy,-1,-1,-1
27678,Tattoo,9908,0,0
27679,Blue Blood,631969,0,0
27680,Bronze,308453,3500000,615816
27681,The Sleeping Tree,388304,0,0
27682,Lion Suit Dreamscape,-1,-1,-1
27683,Black Cain,-1,-1,-1
27684,The Good Life,24050,0,0
27685,Infil_exfil,-1,-1,-1
27686,Hit Team,477780,0,0
27687,Changed Forever: The Nauvoo Pageant Experience,-1,-1,-1
27688,No More Road Trips?,178320,0,0
27689,Healing Waters,-1,-1,-1
27690,Psychic Snakebite,415485,0,0
27691,Synapse,328950,0,0
27692,When We Were Boys,345333,0,0
27693,Everyday Awards,-1,-1,-1
27694,Conversations with Breakfast,-1,-1,-1
27695,Sugar Pathways,411331,0,0
27696,Crook,225945,0,0
27697,The Lottery Ticket,879260,0,0
27698,Stage Door Canteen Does Chicago,-1,-1,-1
27699,Reunion,71552,50000000,234989584
27700,In a Goodly Way,802715,0,0
27701,The Cuckoo in the Clock,287937,0,0
27702,Somebody Marry Me,723875,0,0
27703,Papa Hemingway in Cuba,389323,0,0
27704,The Beautiful Risk,320538,0,0
27705,A Ilha dos Cães,374697,0,0
27706,Janitors,302967,0,0
27707,"Three Rivers, the Brooklyn Bridge and Lady Liberty",-1,-1,-1
27708,Nowhere Home,328250,0,0
27709,Shotgun Wedding,758009,0,0
27710,"Hans Richter: Everything Turns, Everything Revolves",315106,0,0
27711,Belated,728725,0,0
27712,What Is New Thought?,300004,0,0
27713,The Tough Guys,333746,0,0
27714,I Die Alone,494458,18,0
27715,Don't Expect Praises,178165,0,0
27716,Demons vs. Zombies: The Rise of Azazel,-1,-1,-1
27717,Cat Fight,757778,0,0
27718,I Spend Time with Making: Lucas Samaras,-1,-1,-1
27719,Undefeated: The Chucky Mullins Story,-1,-1,-1
27720,Freshwater,398096,1500000,0
27721,Sex Ed,295315,0,0
27722,American Gun Killers,-1,-1,-1
27723,Life of Riley,136296,0,0
27724,Barfuss nach Timbuktu,-1,-1,-1
27725,Lakey Peterson: Zero to 100,213445,0,0
27726,Out of the Blue,10844,0,0
27727,Girls Gone Vinyl,-1,-1,-1
27728,The Story of David,289254,0,0
27729,Mister White,224758,0,0
27730,It's Time We Talked,-1,-1,-1
27731,Hidden Crisis: Women & AIDS,-1,-1,-1
27732,Young & Beautiful,181973,0,0
27733,Touch,1480,829000,2247500
27734,American Psycho Tour,201090,0,0
27735,The Serious Business Double Feature,-1,-1,-1
27736,A Message of Hope,700655,0,0
27737,Pelle Politibil på sporet,200156,3600000,0
27738,Transference,751097,0,0
27739,Rosewater,222649,0,0
27740,Money for Nothing: Inside the Federal Reserve,221800,0,0
27741,Bite Into Life,-1,-1,-1
27742,The Stream,230273,0,0
27743,Devil's Due,79316,7000000,36433975
27744,Sinister 2,283445,10000000,53329150
27745,Dead Eyes,64075,0,0
27746,Words of Advice: William S. Burroughs on the Road,273018,0,0
27747,The Brilliant Terror,854852,0,0
27748,Mysteries Shaque,-1,-1,-1
27749,The Rent's Due Friday the 13th,-1,-1,-1
27750,Sister Moon,2587,3000000,0
27751,White Night,491831,0,0
27752,Greedy Profit,-1,-1,-1
27753,The Death of Superman Lives: What Happened?,279144,0,0
27754,Mid-Night Train,546849,0,0
27755,Voodoo's List,-1,-1,-1
27756,Twelve Ways to Sunday,488761,0,0
27757,Through a Mother's Eyes,-1,-1,-1
27758,Together,180296,0,0
27759,Vendetta Vette,648593,3000000,0
27760,Saucy Flyer U.F.O. P.I.,-1,-1,-1
27761,Super Salaryman,184760,0,0
27762,Appleton,583898,0,0
27763,The Motivation,174334,0,0
27764,Thrown,521000,0,0
27765,Bloom in the Sidewalk,-1,-1,-1
27766,WestWorld,2362,0,0
27767,Bee Dead,813410,0,0
27768,Iowa,317576,0,0
27769,Apparition of Evil,361470,1,0
27770,Quality Balls: The David Steinberg Story,191755,0,0
27771,The One I Love,242090,0,513447
27772,Broadway: Beyond the Golden Age,859706,0,0
27773,The Lord Is Not on Trial Here Today,66779,0,0
27774,Bane Rises,-1,-1,-1
27775,Asleep in a Storm,303258,0,0
27776,'Doc' Crow: The Legend of Johnny 2-Strings,-1,-1,-1
27777,The Warp,302735,0,0
27778,Air Force 1: Anatomy of an Urban Legend,-1,-1,-1
27779,Entrei em Pânico ao Saber o que Vocês Fizeram na Sexta-feira 13 do Verão Passado,471925,0,0
27780,The Youth Roundtable Project,-1,-1,-1
27781,Blame Reagan: Director's Cut,-1,-1,-1
27782,Beyond the Sea,6478,25000000,8400000
27783,Once Upon a Mountain,-1,-1,-1
27784,Looking Out,392979,0,0
27785,A Talking Pony!?!,250243,1000000,0
27786,Madman from Athgarvan,-1,-1,-1
27787,Jerked,255369,0,0
27788,All or Nothing,12454,9000000,0
27789,The Sun Never Sets,235042,0,0
27790,For Christ's Sake,172655,0,0
27791,Winter Sleep,612172,0,0
27792,Welcome to New York,197696,0,0
27793,Search Party,239568,20000000,0
27794,Fly Away Flynn,-1,-1,-1
27795,Dutch Kills,366967,0,0
27796,A Devil in God's House,-1,-1,-1
27797,Corsi: The World's First Super Model,849378,0,0
27798,Princess of Laos,-1,-1,-1
27799,Fashion and Culture in Los Angeles,-1,-1,-1
27800,Grandson from America,315993,0,0
27801,A Strong Collected Spirit,-1,-1,-1
27802,Dassehra,550488,0,0
27803,A Preface,553055,0,0
27804,Code Black,201419,0,0
27805,Dimitris Papadoulis: The Multiple Gift,-1,-1,-1
27806,Dark Sea,230430,0,0
27807,Props BMX: Megatour 10,-1,-1,-1
27808,40 Under 40,802473,0,0
27809,Moments the Go,550895,0,0
27810,We're All Sinner,632473,0,0
27811,Nowhere Girl,441612,0,0
27812,A Night in Athens,461613,0,0
27813,Ioannina of Contemplation & Legends,-1,-1,-1
27814,A Chance Encounter,256913,0,0
27815,A Convenient Truth,326383,0,0
27816,Stevie Nicks: In Your Dreams,184837,0,0
27817,Heinous,469319,0,0
27818,We Was Homeboyz,303352,0,0
27819,Beer & Seed,-1,-1,-1
27820,Monster,458576,60000000,25814306
27821,Sunny and RayRay,371767,300000,0
27822,Those Happy Years,209353,0,0
27823,Main Tera Hero,262903,0,0
27824,When Winter Screams,204313,0,0
27825,Bacurau,446159,0,0
27826,Better Start Running,482088,0,0
27827,Burning Inside,505814,0,0
27828,For Thousands of Miles,343155,0,0
27829,Truth or Dare,460019,3500000,95330493
27830,Silent Screams,432434,0,0
27831,Roommate Wanted,328070,0,0
27832,The Games That Children Play,853019,0,0
27833,Escape the Day,-1,-1,-1
27834,T2 Trainspotting,180863,18000000,42067430
27835,Fall to Grace,186277,0,0
27836,The Ron Paul Uprising,-1,-1,-1
27837,Peddling Influence,49547,0,0
27838,Linked,483408,0,0
27839,My Man,13562,575375,684200
27840,Running Man,865,27000000,38122105
27841,Transformation,144396,0,0
27842,The Cliff House & Sutro Heights,-1,-1,-1
27843,Phoenix,320288,200000000,252442974
27844,Bring Happiness Home,195933,0,0
27845,Stab 7: Knife of the Hunter,-1,-1,-1
27846,So Young,47568,0,0
27847,Hart Crane: An Exegesis,-1,-1,-1
27848,RJD2: Live at the Rave,275552,0,0
27849,Solitaire,149087,1700000,7029858
27850,Props BMX: Road Fools 18,-1,-1,-1
27851,Claim,175528,8500000,22456509
27852,Signatures,146825,0,0
27853,Cowboy Science,-1,-1,-1
27854,Lone Prophet,-1,-1,-1
27855,Ploey,506596,0,6110461
27856,The Okinaway of Life,813342,0,0
27857,The Games Maker,262788,6000000,0
27858,Lived in July,-1,-1,-1
27859,Night Labor,339672,0,0
27860,In Conversation: Rick Berman & Brannon Braga,694448,0,0
27861,Valley of Vision,-1,-1,-1
27862,Small Town Santa,306626,0,0
27863,Grainne Uaile: The Movie,-1,-1,-1
27864,Lady Bug,459201,0,0
27865,I Always Said Yes: The Many Lives of Wakefield Poole,267464,0,0
27866,Patrolman P,339337,0,0
27867,Gather Together-Julia Parker,-1,-1,-1
27868,Nautical Point,-1,-1,-1
27869,Ambush,38183,0,0
27870,The Director: An Evolution in Three Acts,174318,0,0
27871,Horror Shorts Volume 1,-1,-1,-1
27872,Swamy Ra Ra,181884,0,0
27873,The Pogo Film Project,509315,0,0
27874,Halabja: The Lost Children,-1,-1,-1
27875,Nocturne Six,331802,0,0
27876,Everything Doesn't Suck,-1,-1,-1
27877,Aspirin and a Bullet,-1,-1,-1
27878,Dying to Live,523207,0,0
27879,Swan Lake in Bronze,-1,-1,-1
27880,The Hands You Shake,661301,0,0
27881,Boys Cry,226,2000000,11540607
27882,Simplement/Obscur,481850,0,0
27883,Unshaken,-1,-1,-1
27884,It Snows All the Time,386712,0,0
27885,Conscious Matter,-1,-1,-1
27886,Welcome Mr. President,178915,0,9500000
27887,She Doesn't Want to Sleep Alone,143242,0,0
27888,The End of the World,42903,0,0
27889,Pruning the Family Tree,646563,0,0
27890,Doraemon: Nobita's Secret Gadget Museum,218726,0,0
27891,Secrets of the North Sea,-1,-1,-1
27892,Good Kids/Bad Kids,-1,-1,-1
27893,Breakout,218329,0,0
27894,Annunciation,469546,0,0
27895,Nobody's Home,258456,0,0
27896,The Editor and the Dragon: Horace Carter Fights the Klan,244910,0,0
27897,The Long Way Home,113290,0,0
27898,Totally Elvis: Image of the King Concert,-1,-1,-1
27899,Faith Connections,211086,550000,0
27900,The Genderfellator,-1,-1,-1
27901,Boundary,290449,0,0
27902,Cured: The Power of Forgiveness,-1,-1,-1
27903,Phantom of the Woods,594545,0,0
27904,Rape Zombie: Lust of the Dead 3,246196,0,0
27905,Debug,299939,0,0
27906,Lightning,32657,95000000,226497209
27907,Must Be... Love,233364,0,10000000
27908,6B: An Anthology of Hawaii Films,865818,20000,0
27909,Psychological Antidotes and Soul Prescriptions: The Story of Darksoul Theatre,-1,-1,-1
27910,Peelers,387501,0,0
27911,Zen Stories,-1,-1,-1
27912,Pause,141417,0,0
27913,A Samurai Chronicle,321193,0,0
27914,Charlotte's Foot,-1,-1,-1
27915,The Nomad's Song,-1,-1,-1
27916,My Toxic Backyard,328946,0,0
27917,Forgetting to Know You,310356,0,0
27918,Break Away,415367,0,0
27919,Speak to Me in Poetry,-1,-1,-1
27920,The Skin Game,52748,0,0
27921,Parallel Lives,279722,0,0
27922,528 Key Movie,-1,-1,-1
27923,In the Night Sky: I Recall a UFO,300043,0,0
27924,The 5 Powers,194511,0,0
27925,Beauty and the Beast,10020,25000000,424967620
27926,Iris,11889,0,0
27927,Veronica Mars,177494,6000000,3485127
27928,The Ghost Tales,439594,0,0
27929,The Perfect 46,320181,0,0
27930,The Endless Flight,-1,-1,-1
27931,Rigor Mortis,651751,0,0
27932,David Loman,400604,0,0
27933,Better and Better,199891,0,0
27934,7 Days,433627,0,9196740
27935,Antisocial,207780,0,0
27936,It's a Dream,880619,0,0
27937,Nefarious,642886,0,0
27938,In the Shadow of Chuck Norris,336103,0,0
27939,The Suffering and Celebration of Life in America,648331,0,0
27940,Without a Net,126458,0,0
27941,Walking on the Leaves,-1,-1,-1
27942,Greyhawk,279060,0,0
27943,@home,654974,0,0
27944,Grandma Taimagura,427687,0,0
27945,Tap or Die,340853,0,0
27946,Philip Roth: Unmasked,178278,0,0
27947,A Great Actor,165208,0,0
27948,We Are Workers or Not,-1,-1,-1
27949,An Old PhD Candidate Meng,-1,-1,-1
27950,Adespota: Stray Dogs in the Heart of Athens,-1,-1,-1
27951,Kings Park,-1,-1,-1
27952,Scotty and the Secret History of Hollywood,469062,0,176236
27953,The Amateur,340244,0,0
27954,Let It Rain,557484,0,0
27955,My Atomic Aunt,401775,0,0
27956,Cipularang's Mystery,-1,-1,-1
27957,Como Hunt Club,-1,-1,-1
27958,Let There Be Light,480881,3000000,7240000
27959,Migrant Worker,542876,0,0
27960,"HIV, a Whole Different Story",294546,0,0
27961,Birth Control: How Did We Get Here?,-1,-1,-1
27962,Fixed: The Science/Fiction of Human Enhancement,346840,0,0
27963,Angélique,222230,0,0
27964,Floating Skyscrapers,174372,0,0
27965,Byrd: The Life and Tragic Death of James Byrd Jr.,658876,0,0
27966,Crazy Crying Lady,197047,0,0
27967,My Father's Menu,250449,0,0
27968,Lao Wedding,75370,0,0
27969,Cigars: The Heart and Soul of Cuba,87985,0,0
27970,Pee Mak,184219,0,0
27971,Jacques Offenbach's The Tales of Hoffmann (Les Contes d'Hoffmann),-1,-1,-1
27972,Long Weekend,20323,0,0
27973,Grean Fictions,210905,0,0
27974,4 the Fans: Michael Jackson,252628,0,0
27975,Three Marks of Existence,242221,0,0
27976,The Barefoot Artist,295484,0,0
27977,The Abominable Crime,509486,0,0
27978,Decay,781338,0,0
27979,Accidental Muse,-1,-1,-1
27980,Unwelcome Strangers,279913,0,0
27981,Thank You for Your Service,347629,20000000,9438370
27982,The Mysterious Boy,226654,0,0
27983,Not Without Reason,121210,0,0
27984,Lost Division,486202,50,0
27985,'Til Morning,694356,0,0
27986,Sandaan: One Hundred Years of Filipinos in America,-1,-1,-1
27987,Queens of the Pole: House of Hair,-1,-1,-1
27988,On a Wheel,13250,20000000,0
27989,Perpetual Sadness,261082,0,0
27990,Quiet Revolutionary,617284,0,0
27991,"Facing Death, Facing Life",-1,-1,-1
27992,Return to Belaye: A Rite of Passage,-1,-1,-1
27993,The Boat and the Bomb,647306,0,0
27994,Aleister Crowley: Legend of the Beast,293821,0,0
27995,Alien Crash at Roswell: The UFO Truth Lost in Time,273908,0,0
27996,The Rainbow Serpent: Dawn of the New Age Beyond 2012,-1,-1,-1
27997,Aliens and Crop Circles,-1,-1,-1
27998,"Kundalini Awakened: Auras, Chakras and Light Energy",-1,-1,-1
27999,UFO Chronicles: Contact with Aliens,274050,0,0
28000,Four Stations,290794,0,0
28001,UFO Chronicles: What the President Doesn't Know,281254,0,0
28002,New World Order: The Conspiracy to Rule Your Mind,317330,0,0
28003,Spit,43947,2000000,572809
28004,Alien Abduction: The Odyssey of Betty and Barney Hill,-1,-1,-1
28005,The 2012 Project,-1,-1,-1
28006,Money for Nothing,55448,11000000,1044824
28007,Moreau,9306,40000000,49627779
28008,The Grocer,385621,0,0
28009,Pursuit of Truth: Adult Survivors of Child Sexual Abuse Seeking Justice,-1,-1,-1
28010,Hacksaw: Documentary of a Psycho Killer,847314,1000,0
28011,Resolve,536784,0,0
28012,Falling Flowers,308118,0,0
28013,The Backyard Philly Project,-1,-1,-1
28014,Jessica's Room,361495,0,0
28015,Much Better Than You,225930,0,0
28016,Princess Sakura: Forbidden Pleasures,234701,0,0
28017,American Sasquatch Hunters: Bigfoot in America,273911,0,0
28018,Haunted House: Demon Poltergeist,-1,-1,-1
28019,"Energy Healing: Kundalini, Angels and Reiki and Super Conciousness",-1,-1,-1
28020,"Paranormal Occult: Magick, Angels and Demons",269128,0,0
28021,Serena the Sexplorer,463033,0,0
28022,"Out of Sight: Stop the Stigma, Start a Conversation",382559,5000,0
28023,UFO Chronicles: Cosmic Watergate,268815,0,0
28024,UFO Chronicles: Pilot Encounters and Underground Bases,-1,-1,-1
28025,UFO Chronicles: Alien Science and Spirituality,272903,0,0
28026,Matinee,25389,0,9532895
28027,Xmas Cuts,-1,-1,-1
28028,Sam,414977,0,0
28029,Protest,678246,0,0
28030,Tulasi Dalam,307785,0,0
28031,Black Licorice,298027,0,0
28032,Silverhide,335732,0,0
28033,No Weapon Shall Prosper,273719,0,0
28034,The War After,380595,0,0
28035,Antarctic Edge: 70° South,335244,0,0
28036,Duke-Carolina: The Blue Blood Rivalry,695503,0,0
28037,In a Small World,493548,0,0
28038,The Falling Feather,255957,0,0
28039,A Darker Fifty Shades: The Fetish Set,325746,0,0
28040,Orthodox,181577,0,0
28041,Right to Believe,291717,0,0
28042,Pride & Groom: A Wedding Special,297529,0,0
28043,Wolfcop,262840,761100,0
28044,Initiation,611489,0,0
28045,The Alaskan Way,-1,-1,-1
28046,Thou Art: Dublin,-1,-1,-1
28047,Hardships & Beauties,-1,-1,-1
28048,Final Prayer,207774,0,0
28049,Paragon School for Girls,-1,-1,-1
28050,Serrano Shoots Cuba,-1,-1,-1
28051,Fernando: In the Moment,-1,-1,-1
28052,Joachim Prinz: I Shall Not Be Silent,-1,-1,-1
28053,Hell at Heathridge,367747,0,0
28054,Circus of the Dead,268150,0,0
28055,Lion Ark,224336,0,0
28056,Anna Wich: Photographer,-1,-1,-1
28057,Little Saints,-1,-1,-1
28058,Access This!,-1,-1,-1
28059,Fork and Spade,-1,-1,-1
28060,Exeter,226458,0,0
28061,Ali's Wedding,457258,0,0
28062,Dream Affection,80401,0,0
28063,Our Town VCHS 2012,-1,-1,-1
28064,iSteve,186606,0,0
28065,Billionaire Ransom,270007,0,0
28066,My Foreign Desh,-1,-1,-1
28067,The Sandoval 64,-1,-1,-1
28068,25 Years,28900,0,0
28069,Jay and Silent Bob's Super Groovy Cartoon Movie,179267,0,0
28070,The Turning Point,61280,0,0
28071,Hush...,537056,0,0
28072,Oasis: Last Hope,-1,-1,-1
28073,Jose Canseco: The Truth Hurts,541310,0,0
28074,Heavy Metal,11827,9300000,20100000
28075,Curse of the Mayans,267767,3000000,0
28076,Of by for,141182,0,0
28077,The Wishful Thinkers,178601,0,0
28078,Sons of Jacob Synagogue,-1,-1,-1
28079,Maya,681260,0,0
28080,Fools,1968,20000000,42000000
28081,Vanishing Point,11951,1300000,72266306
28082,Sanctuary,287590,23000000,17150803
28083,Monumental,825481,0,0
28084,Skating to New York,302135,0,0
28085,Fadhma N'Soumer,300541,0,0
28086,15 Minutes of Faye,728322,48000,0
28087,Battle for Skyark,335077,0,0
28088,Johnny,58233,45000000,160078586
28089,Jesus Hates You Now,294153,0,0
28090,"Kerwin, Auteur",-1,-1,-1
28091,A Man of God,522750,0,0
28092,Beyond Reason,210993,0,0
28093,Everybody Street,191515,0,0
28094,Cole,638072,0,0
28095,Zombeavers,254474,0,14947
28096,Codex,899986,0,0
28097,The Jesus Lizard: Last,-1,-1,-1
28098,Ownerbuilt,-1,-1,-1
28099,Top Five,284296,0,25434291
28100,River,395834,11000000,44998252
28101,Charlotte,12660,0,741394
28102,Supply Side Jesus,-1,-1,-1
28103,Wildlife: A Storytelling Manifesto,-1,-1,-1
28104,Backtrack,332704,0,0
28105,"Je T'aime, Au Revoir",-1,-1,-1
28106,The Little Death,276844,0,0
28107,Star Struck,292038,0,0
28108,Ghost Bride,262053,0,0
28109,Welcome to the Show,805691,96,0
28110,Jack Strong,204968,3335702,0
28111,America: Imagine the World Without Her,276918,5000000,14444502
28112,The Buck-Tick Syndrome II,382661,0,0
28113,Angel,399579,170000000,404852543
28114,Tempest,44638,20000000,346594
28115,War Zone,13056,20500000,10089373
28116,The Haunted Swing,-1,-1,-1
28117,The Plotter,424241,0,0
28118,Thanksgiving,13479,0,0
28119,Mysterious Prison,-1,-1,-1
28120,Children of Giant,355712,0,0
28121,Free for All: Inside the Public Library,-1,-1,-1
28122,Bigger Than the Beatles,451589,0,0
28123,One Night Stands,-1,-1,-1
28124,House of the Witchdoctor,294334,0,0
28125,Bathanti,-1,-1,-1
28126,The Look of Love,158914,0,0
28127,The Bridge,1666,25000,179780
28128,This Area Is Under Quarantine,382490,0,0
28129,Message Man,564149,0,0
28130,100% OFF: A Recession-Era Romance,-1,-1,-1
28131,After Newtown: Guns in America,268179,0,0
28132,Classic Hollywood Cinemas,-1,-1,-1
28133,The Road Less Travelled,339814,0,0
28134,A Serious Game,377290,0,0
28135,Way Beyond Weight,165321,0,0
28136,As Night Comes,303180,0,0
28137,The Lettermen,-1,-1,-1
28138,Serial Kaller,377325,130000,0
28139,Rebirth: New Orleans,257188,0,0
28140,Woman in the Mirror,248392,0,0
28141,Marry Me,615904,0,0
28142,Drugged: High on Meth,-1,-1,-1
28143,Death Valley,892113,0,0
28144,Gemma Bovery,272435,9700000,154701
28145,The Diplomat,44135,0,0
28146,The Interview,228967,44000000,12342632
28147,Welcome to Me,284537,0,0
28148,Pete's Dragon,11114,10000000,0
28149,Madman or Martyr,-1,-1,-1
28150,100 Acres of Hell,636010,65000,0
28151,Big Men,174349,0,0
28152,Boys in Brazil,455972,0,0
28153,Greetings from Pittsburgh: Neighborhood Narratives,-1,-1,-1
28154,The Path: Beyond the Physical,886614,10000,0
28155,The Maneater,69733,0,0
28156,X/Y,278236,0,0
28157,MMXIII,256891,0,0
28158,Beloved Sisters,248934,0,0
28159,Club Utopia,256403,0,0
28160,How (not) to Build a School in Haiti,-1,-1,-1
28161,City of Dead Men,430250,0,0
28162,Something Sinister,435417,10000,0
28163,Newton's Grace,576195,0,0
28164,Scoring Mental,-1,-1,-1
28165,"Grammos, the Mountain of Defeat",-1,-1,-1
28166,Free Kites,-1,-1,-1
28167,Extracurrikiller Activity,577533,0,0
28168,Sacred Rage: The Hellbent Vision of Richard Williams,-1,-1,-1
28169,Bill Crawford: Guy Fall,-1,-1,-1
28170,"Valor Fighting, Vol. 2: Kimo's Konquerors",-1,-1,-1
28171,The Anatomy of Monsters,375650,10000,0
28172,Weaving the Past: Journey of Discovery,310476,0,0
28173,Starry Eyes,254194,0,0
28174,Shift Change,225752,0,0
28175,Maryan,191805,1100000,0
28176,The Return of Buratino,196262,0,0
28177,Gatwick Gangsters,650433,0,0
28178,"Alien Paranormal: Bigfoot, UFOs and the Men in Black",270999,0,0
28179,Paranormal Ghost Hauntings at the Turn of the Century,271178,0,0
28180,All American Horror: Gateways to Hell,-1,-1,-1
28181,In the Present,400471,0,0
28182,Marble Hill: Unsafe at Any Price,-1,-1,-1
28183,Gasland Part II,174322,0,0
28184,"Half Mine, Half Yours",384565,10000,10000
28185,Eye on the Sixties: The Iconic Photography of Rowland Scherman,321476,0,0
28186,The Szöke 1-2,-1,-1,-1
28187,Everything Is Open,-1,-1,-1
28188,Ladies and Gentleman,509961,0,0
28189,Era 7,9268,100000000,242295562
28190,Hell's Bells,16591,4483,0
28191,In Country,32855,18000000,3531971
28192,Playing Dead,606462,0,0
28193,Happy Thanksgiving,-1,-1,-1
28194,To Be Legendary,34433,0,658982
28195,I Hate Tokyo,371196,0,0
28196,Headless,326415,27000,0
28197,The Opposite Sex,301748,3300000,45000
28198,Mosaic,22154,0,0
28199,Eva & Liza,-1,-1,-1
28200,Way Back Home,169761,0,0
28201,Black Marks on White Paper,-1,-1,-1
28202,Dinosaur World,387056,0,0
28203,After Midnight,586595,0,6713
28204,Choc'late Soldiers from the USA,779028,0,0
28205,Bombay Talkies,190940,11000000,2700000
28206,Hidden Agenda,47869,0,1030938
28207,Geitzler's Asylum,-1,-1,-1
28208,Tremé Life,-1,-1,-1
28209,The Night Visitor,72086,0,0
28210,Spots,390503,0,0
28211,Wak-Wak,19354,0,0
28212,Redemption of the Fall,-1,-1,-1
28213,Fallen Angels,20706,0,0
28214,Crafted by Time,-1,-1,-1
28215,I Am Yours,108761,0,0
28216,The Knights of Shame,-1,-1,-1
28217,Scintilla,259830,0,0
28218,Orbs: They Are Among Us,-1,-1,-1
28219,Hitler's Girl,-1,-1,-1
28220,The Unforgettable Aretsou of Constantinople,-1,-1,-1
28221,Southern Fried & Laid to the Side,-1,-1,-1
28222,Raw Herring,174357,0,0
28223,Knight of the Dead,200211,0,0
28224,"Mari Naxakis, the Art of Finger Lace in Crete",180843,0,0
28225,Damascus Roof and Tales of Paradise,335421,0,0
28226,All About My Father,342528,0,0
28227,Beyond the Forbidden Zone,-1,-1,-1
28228,Annihilation,300668,40000000,43070915
28229,American Smoke,-1,-1,-1
28230,Darkness on the Edge of Town,678442,1000,0
28231,Reverse,67204,0,0
28232,The Pyramid,282813,6500000,16861137
28233,Aves de paso,853954,60000,0
28234,Arlington West,-1,-1,-1
28235,Rites of Passage,93077,2500000,0
28236,Our Stolen Circus,-1,-1,-1
28237,House of Fear,33419,0,0
28238,Invisible Las Vegas II,-1,-1,-1
28239,Damascus with Love,316847,0,0
28240,The Singer,11003,18000000,123306987
28241,The Killing Fields of Dr. Haing S. Ngor,343242,0,0
28242,Ordinary Days,468844,0,0
28243,Atlas Shrugged: Who Is John Galt?,199933,5000000,846704
28244,A Beautiful Planet,365997,0,24000000
28245,My Daughter Has a Dick 3,-1,-1,-1
28246,My Daughter Has a Dick 4,-1,-1,-1
28247,Young Nasty and Black,-1,-1,-1
28248,Serial (Bad) Weddings,714869,0,0
28249,"Blood, Sweat & Hot Pants",-1,-1,-1
28250,Spirit Cabinet,220682,0,0
28251,In Here,705354,0,0
28252,On the Milky Road,255160,0,0
28253,Benedict Ironbreaker: The Red Taxis,-1,-1,-1
28254,Wild Canaries,253259,0,0
28255,American Stew,-1,-1,-1
28256,Endless Crime,-1,-1,-1
28257,Horizon Line,602654,0,0
28258,Death Tube: Broadcast Murder Show,178725,0,0
28259,Kung Fu Jonny,-1,-1,-1
28260,All of Me,10631,0,36403064
28261,Here We Go,458423,75000000,395044706
28262,This World,574963,36000,0
28263,A Fighting Chance,257683,5000000,0
28264,Urban Shakedown,-1,-1,-1
28265,"Space, Land and Time: Underground Adventures with Ant Farm",706362,0,0
28266,A Migrant's Masterpiece the Life and Legacy of Patrick Flores,556384,0,0
28267,Ever,892342,0,0
28268,Hawaii,18228,2000000,4200000
28269,Rise Up and Fall,-1,-1,-1
28270,A Star is Drawn: Rob Simone's Look Inside Comic Con,-1,-1,-1
28271,Humble River,-1,-1,-1
28272,Out in the Desert,422847,0,0
28273,Home Sweet Hell,276839,3000000,0
28274,Kingsman: The Secret Service,207703,81000000,414351546
28275,Leviathan,14372,25000000,15704614
28276,Razor,69315,0,0
28277,The Kids from the Port,199276,0,0
28278,Witness,890334,0,0
28279,Final Footage,392702,0,0
28280,Shameful Deceit,-1,-1,-1
28281,Sixteen,15144,6500000,23686027
28282,A Hidden Epidemic,-1,-1,-1
28283,Zombie Horror Fright Fest!,-1,-1,-1
28284,Artless,810074,0,0
28285,Walk Thru Smoke,-1,-1,-1
28286,Just Gender,479140,0,0
28287,Art House,291004,0,0
28288,Todd Glass: Talks About Stuff,219899,0,0
28289,Intimate Semaphores,314244,0,0
28290,The Lucifer Effect,455946,0,0
28291,Spider Man: Lost Cause,-1,-1,-1
28292,Head Case,28958,5000,0
28293,Niños de la Memoria,-1,-1,-1
28294,Road to Kingsville,-1,-1,-1
28295,Misogynist,323705,0,0
28296,God Loves You,296703,0,0
28297,Love Will Tear Us Apart,252524,0,0
28298,Rise of the Undead,96455,0,0
28299,The Parrot and the Swan,230858,0,0
28300,The Lost Mantle of Elijah,-1,-1,-1
28301,Ascent to Hell,447315,0,0
28302,Mach 9,23631,20000000,44093316
28303,Other People's Children,370725,700,0
28304,American Vinyl,-1,-1,-1
28305,Sam Cooke: Legend,212050,0,0
28306,Darkness by Day,199330,0,0
28307,She Wolf,118626,400000,0
28308,Milton's Secret,410694,0,0
28309,Claudia Qui,731026,0,0
28310,All or Nothing,12454,9000000,0
28311,Assignment: Witches Talisman,355272,2,0
28312,Ybor City,606463,0,0
28313,Transfusion,18177,50000,0
28314,Revenge,467938,2900000,692079
28315,Shock: My Abstraction of Death,292506,0,0
28316,Nine Positions of Loneliness,509438,0,0
28317,Death Tube 2: Broadcast Murder Show,-1,-1,-1
28318,Eastwood Directs: The Untold Story,198228,0,0
28319,Inside You,338748,0,0
28320,Fifteen,60662,0,0
28321,The Closed Circuit,226702,0,0
28322,All the Lost Souls,275806,0,0
28323,Banking with Life,686485,0,0
28324,Byl sobie dzieciak,230172,0,0
28325,L'esprit de la nuit,618145,0,0
28326,Return to Air Racing,-1,-1,-1
