tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,Game-Show,History,Music,Musical,News,Reality-TV,Sci-Fi,Short,Sport,Talk-Show,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector
tt6257174,The Miseducation of Cameron Post,The Miseducation of Cameron Post,0,2018,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,20761.0,900000,2019874,True,False
tt6263490,Getaway,Getaway,0,2020,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2103.0,18000000,10501938,False,False
tt6264654,Free Guy,Free Guy,0,2021,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,204752.0,110000000,331096766,True,True
tt6265828,A Ghost Story,A Ghost Story,0,2017,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9,67411.0,100000,1929659,True,False
tt6266772,The Mountain,The Mountain,0,2017,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,8.0,35000000,62832209,False,False
tt6268594,Him,The Devil's Warehouse,0,2016,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,68.0,38000000,118102725,False,False
tt6274750,Adults,Adults,0,2017,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.2,18.0,18000000,21591728,False,False
tt6278008,Bolshoy,Bolshoy,0,2017,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,924.0,6411831,4029886,False,False
tt6279058,The Professional,El profes1on4l,0,2016,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0,16000000,45284974,False,False
tt6286662,Family Business,La monnaie de leur pièce,0,2018,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,139.0,82000000,128000000,True,False
tt6288694,Acts of Vengeance,Acts of Vengeance,0,2017,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,11566.0,10000000,320705,True,False
tt6294822,The Post,The Post,0,2017,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,144479.0,50000000,179769467,True,True
tt6296278,Falling,Falling,0,2017,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,267.0,25000000,40903593,False,False
tt6298634,Gilda,Gilda,0,2017,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,94.0,2000000,6000000,False,False
tt6304046,Thelma,Thelma,0,2017,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,29384.0,5741614,1471656,False,False
tt6306064,Adrift,Adrift,0,2018,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,52492.0,35000000,4230000,True,True
tt6313896,Alpha,Alpha,0,2019,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7,64.0,51000000,35808437,False,False
tt6314294,Brothers,Broeders,0,2017,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,120.0,26000000,43318349,False,False
tt6318728,Angel,Un ange,0,2018,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,378.0,170000000,404852543,False,False
tt6320628,Spider-Man: Far from Home,Spider-Man: Far from Home,0,2019,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,390288.0,160000000,1131927996,True,False
tt6322922,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0,2017,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,7971.0,1000000,5398976,False,False
tt6324278,Abominable,Abominable,0,2019,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,34737.0,75000000,179057149,False,False
tt6329716,The Invincible Dragon,Jiu long bu bai,0,2019,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2415.0,2869666,12000000,False,False
tt6333082,Winnie,Winnie,0,2017,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,195.0,30000000,14460000,False,False
tt6334354,The Suicide Squad,The Suicide Squad,0,2021,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,247987.0,180000000,167381210,True,False
tt6343314,Creed II,Creed II,0,2018,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,115886.0,50000000,214215889,True,True
tt6344530,Stolen,Stolen,0,2020,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,18.0,35000000,2106557,False,False
tt6347308,A Quiet Place,A Quiet Place,0,2016,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,38.0,61000000,297372261,False,False
tt6348138,Missing Link,Missing Link,0,2019,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,24457.0,100000000,26249469,True,False
tt6354638,Mo,Mo,0,2016,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,76.0,10000000,16153593,False,False
tt6359118,Solitaire,Solitaire,0,2016,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,456.0,1700000,7029858,False,False
tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,0,2017,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,47463.0,28000000,130560428,True,False
tt6367558,Double Lover,L'amant double,0,2017,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,11501.0,7110000,4248574,True,True
tt6369516,Treasure,Klad,0,2016,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,8.0,140000000,109578115,False,False
tt6386748,Birds of Passage,Pájaros de verano,0,2018,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,11622.0,2500000,11000000,False,False
tt6394270,Bombshell,Bombshell,0,2019,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,104762.0,32000000,61404394,True,True
tt6398184,Downton Abbey,Downton Abbey,0,2019,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,47300.0,20000000,192094429,False,False
tt6400166,My Best Friend,Mi mejor amigo,0,2018,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,3136.0,20000000,41624687,False,False
tt6404166,Original Sin,Original Sin,0,2018,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,76.0,42000000,35402320,False,False
tt6411590,1985,1985,0,2018,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,2084.0,700000,4116395,True,False
tt6415838,Ten,Ten,0,2017,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,242.0,150000000,430238384,False,False
tt6419724,Deed,Jit,0,2013,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,16.0,13200000,53830415,False,False
tt6419756,49 Days,49 Ngày,0,2015,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,32.0,18300000,112790210,False,False
tt6420934,Marriage,Kekkon,0,2017,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,13.0,18000000,2300000,False,False
tt6421110,Proud Mary,Proud Mary,0,2018,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9609.0,14000000,21753365,True,True
tt6423524,Animal Kingdom: Let's Go Ape,Animal Kingdom: Let's Go Ape,0,2015,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,53.0,37580800,16294916,False,False
tt6427854,Anna,Anna,0,2017,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,440.0,34000000,31626978,False,False
tt6428676,Wonder Park,Wonder Park,0,2019,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,11408.0,100000000,119559110,True,False
tt6439020,The Personal History of David Copperfield,The Personal History of David Copperfield,0,2019,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,18001.0,15600000,11620337,True,True
tt6439748,Legacy,Legacy,0,2020,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,498.0,161900000,148810604,False,False
tt6441072,Kiss Me!,Embrasse-moi!,0,2017,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,244.0,410000,726000,False,False
tt6443294,Blaze,Blaze,0,2018,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,3112.0,1200000,467306,True,False
tt6450186,I Can Only Imagine,I Can Only Imagine,0,2018,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,15514.0,7000000,86026201,True,False
tt6450610,Genesis,Genesis,0,2016,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.8,25.0,6400000,11019975,False,False
tt6450804,Terminator: Dark Fate,Terminator: Dark Fate,0,2019,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,164771.0,185000000,261119292,True,True
tt6459494,To Crack Bloggers,Vzlomat blogerov,0,2016,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,609.0,500000,119836,False,False
tt6462506,The Day After,Geu-hu,0,2017,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2094.0,125000000,544272402,True,True
tt6463468,Beast,Beast,0,2018,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,28.0,25000000,424967620,False,False
tt6466598,The Undiscovered Country,The Undiscovered Country,0,2019,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.0,27000000,96900000,True,False
tt6469548,The Head Hunter,The Head Hunter,0,2018,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,5950.0,30000,44652,False,False
tt6472976,Five Feet Apart,Five Feet Apart,0,2019,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,56295.0,7000000,91500000,False,False
tt6473952,Cast Away,Cast Away,0,2019,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,31.0,90000000,429632142,False,False
tt6475714,Monster Hunter,Monster Hunter,0,2020,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,49261.0,60000000,25814306,True,False
tt6476140,Serenity,Serenity,0,2019,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,39263.0,39000000,38869464,True,True
tt6481002,Madea on the Run,Tyler Perry's: Madea on the Run,0,2017,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,393.0,1000000,15000000,True,False
tt6484982,Newton,Newton,0,2017,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,18988.0,27000000,76000000,False,False
tt6491178,Dragged Across Concrete,Dragged Across Concrete,0,2018,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,42415.0,15000000,660132,True,True
tt6493286,1987: When the Day Comes,1987,0,2017,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,4532.0,12308000,49380115,True,False
tt6494418,Siberia,Siberia,0,2018,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,14386.0,2000000,2006704,True,False
tt6495094,Little Women,Little Women,0,2018,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1234.0,40000000,216601214,True,False
tt6495526,Gilbert,Gilbert,0,2017,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,793.0,11000000,10032765,False,False
tt6495770,Action Point,Action Point,0,2018,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,10899.0,19000000,5059608,False,True
tt6495810,Bruce!!!!,Bruce!!!!,0,2017,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,17.0,80000000,484592874,False,False
tt6499752,Upgrade,Upgrade,0,2018,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,173845.0,5000000,16593554,False,False
tt6501192,Hostel,Hostel,0,2013,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,45.0,4800000,81979826,False,False
tt6507368,The Lost City,La ciudad perdida,0,2016,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,12.0,49000000,119682635,False,False
tt6509058,Nancy,Nancy,0,2018,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,2945.0,4000000,2826523,True,True
tt6511932,The Beach Bum,The Beach Bum,0,2019,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,20874.0,5000000,4554065,True,True
tt6513120,Fighting with My Family,Fighting with My Family,0,2019,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,75640.0,11000000,39055536,True,False
tt6513656,Escape Plan 2: Hades,Escape Plan 2: Hades,0,2018,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,30476.0,20000000,17500000,True,True
tt6515342,Knock,Knock,0,2017,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,3139.0,2500000,6341684,True,False
tt6521194,Collision,Kollision,0,2019,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,805.0,105000000,408579038,False,False
tt6527838,The Guys,The Guys,0,2017,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,321.0,100000000,170432927,False,False
tt6537238,Salyut-7,Salyut-7,0,2017,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.2,10757.0,15000000,13767037,False,False
tt6550808,The Cleaner,The Cleaner,0,2021,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,272.0,20000000,10337477,False,False
tt6559390,The Apparition,L'apparition,0,2018,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1425.0,17000000,9627492,False,False
tt6562252,The Service,Suicide Service,0,2017,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,45.0,81000000,414351546,False,False
tt6565702,X-Men: Dark Phoenix,Dark Phoenix,0,2019,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,172146.0,200000000,252442974,True,False
tt6571636,Wonderland,Joulumaa,0,2017,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,307.0,5000000,431020,False,False
tt6574272,Phoenix Forgotten,Phoenix Forgotten,0,2017,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,6053.0,2800000,3600000,True,True
tt6588966,Hichki,Hichki,0,2018,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,11697.0,2000000,25629954,False,False
tt6593054,Drive,Drive,0,2019,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,7340.0,15000000,78054825,False,True
tt6594146,The Cabin,The Cabin,0,2019,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,13.0,30000000,71041255,False,False
tt6594148,Seed,Seed,0,2017,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,42.0,12000000,24829644,False,False
tt6594436,The Immigrant,The Immigrant,0,2019,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,13.0,16000000,5867686,False,False
tt6598072,The Ranger,The Ranger,0,2018,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2153.0,215000000,260502115,False,False
tt6600382,Marley,Marley,0,2017,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1,24.0,60000000,242717113,False,False
tt6604106,Truth,Truth,0,2018,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,53.0,38000000,321682600,False,False
tt6619188,The Favorite,The Favorite,0,2019,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,374.0,26350000,1576687,False,False
tt6619272,The Contender,The Contender,0,2016,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,21.0,20000000,22428990,False,False
tt6622960,Recall,Soratobu taiya,0,2018,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,286.0,125000000,198802074,False,False
tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,0,2018,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,139757.0,32000000,31882724,True,False
tt6644200,A Quiet Place,A Quiet Place,0,2018,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,487261.0,61000000,297372261,True,True
tt6646916,Happy,Happy,0,2016,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,77.0,100000000,384335608,False,False
tt6647576,BEAN,BEAN,0,2017,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,45.0,18000000,251212670,False,False
tt6649794,Sunday Holiday,Sunday Holiday,0,2017,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,1235.0,625000,2200000,False,False
tt6650364,Carbon,Carbon,0,2018,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1229.0,6000000,9566593,False,True
tt6652330,All In,Fantasten,0,2017,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,228.0,45000000,86165646,False,False
tt6654316,Youth,Fang hua,0,2017,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,2886.0,13360000,2000000,False,False
tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,0,2018,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,74304.0,40000000,33562069,True,False
tt6664784,Eleven,Eleven,0,2018,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,142.0,85000000,450717150,False,False
tt6667360,Carnage,Carnage: Swallowing the Past,0,2017,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,1429.0,110000000,454000000,False,False
tt6673612,Dolittle,Dolittle,0,2020,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,56262.0,175000000,245692007,True,True
tt6673840,Spacewalk,Vremya pervykh,0,2017,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,6982.0,7075038,9868942,True,False
tt6693930,Mask,Neghab,0,2005,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,346.0,23000000,351583407,False,False
tt6697640,Ruth,Ruth,0,2018,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,238.0,3000000,153155,False,False
tt6711660,Babumoshai Bandookbaaz,Babumoshai Bandookbaaz,0,2017,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2090.0,1400000,2500000,False,False
tt6712374,The Butler,Kamerdyner,0,2018,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,772.0,25000000,115922175,True,False
tt6716346,The Book of Life,The Book of Life,0,2017,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,14.0,50000000,97437106,False,False
tt6720802,Trance,Trance,0,2020,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6009.0,20000000,24261569,False,False
tt6723592,Tenet,Tenet,0,2020,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,435751.0,205000000,363129000,True,True
tt6725440,The Tree,A Árvore,0,2018,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,82.0,32000000,54674226,False,False
tt6727960,The Awakening,The Awakening,0,2013,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5.0,4798235,209696,False,False
tt6738136,Revenge,Revenge,0,2017,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,40658.0,2900000,692079,False,False
tt6751668,Parasite,Gisaengchung,0,2019,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,682169.0,800000,7000000,True,True
tt6752398,Two Girls,Two Girls,0,2018,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,46.0,1000000,2057193,False,False
tt6755892,The Neighborhood,The Neighborhood,0,2017,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2667.0,4000000,67760877,True,False
tt6756498,Wall,Wall,0,2017,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,18.0,100000000,392000000,False,False
tt6767728,All in,All In,0,2019,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,115.0,45000000,86165646,False,False
tt6769598,Fantasy,Fantasy,0,2019,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,78.0,7000000,47078545,False,False
tt6772950,Truth or Dare,Truth or Dare,0,2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,52316.0,3500000,95330493,True,False
tt6774212,Aiyaary,Aiyaary,0,2018,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4515.0,9150000,41000000,False,False
tt6774786,Occupation,Occupation,0,2018,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7,18270.0,25000000,331091,False,False
tt6775942,The King,The King,0,2017,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1129.0,12000000,2000371,True,False
tt6777338,The Villainess,Aknyeo,0,2017,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,13564.0,125000,8737458,False,False
tt6781982,Night School,Night School,0,2018,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,38957.0,29000000,33157615,True,True
tt6782090,The Witch,Vedma,0,2020,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5.0,4000000,40423945,False,False
tt6789824,The Comet,Kometen,0,2017,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,103.0,3000000,14418922,False,False
tt6791096,I Feel Pretty,I Feel Pretty,0,2018,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,52102.0,32000000,94539426,True,False
tt6792666,Gemini,Gemini,0,2017,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,30.0,138000000,173469516,False,False
tt6793580,Champions,Campeones,0,2018,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,9756.0,15000000,44888959,True,False
tt6801218,Nighthawks,Nighthawks,0,2019,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,537.0,5000000,19905359,True,False
tt6802308,The 15:17 to Paris,The 15:17 to Paris,0,2018,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,31531.0,30000000,57076286,True,True
tt6803170,Saving Christmas,Saving Christmas,0,2017,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,142.0,500000,2800000,False,False
tt6806448,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,0,2019,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,196629.0,200000000,760098996,True,False
tt6811018,The Kid Who Would Be King,The Kid Who Would Be King,0,2019,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,15873.0,59000000,32140970,False,False
tt6816210,Playing God,Playing God,0,2017,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,44.0,12000000,4166918,False,False
tt6817944,About Endlessness,Om det oändliga,0,2019,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9,5527.0,4700000,18666,False,True
tt6820256,Arctic,Arctic,0,2018,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,47952.0,2000000,4100000,True,False
tt6823148,Benedetta,Benedetta,0,2021,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6,3094.0,24350000,2652725,True,True
tt6823368,Glass,Glass,0,2019,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,226651.0,20000000,246941965,True,True
tt6824604,Pulse,Pulso,0,2018,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,31.0,38000000,29907685,False,False
tt6827652,The Giant,The Giant,0,2019,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,335.0,195000000,197687603,True,False
tt6832388,The Dark,The Dark,0,2018,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,4995.0,170000000,644571402,True,False
tt6832730,Reaction,Radd Fe'el,0,2011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,71.0,50000000,60209334,False,False
tt6836936,Saaho,Saaho,0,2019,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,17508.0,51000000,55000000,False,False
tt6840904,Monster,Monster,0,2018,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,136.0,60000000,25814306,False,False
tt6850820,Peppermint,Peppermint,0,2018,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,61842.0,25000000,48818723,True,True
