# actor_name
Emily Watson
Natalie Portman
Anne Hathaway
Talia Shire
Jennifer Lawrence
Julianne Moore
Diane Keaton
Robin Wright
Keira Knightley
Uma Thurman
Léa Seydoux
Marion Cotillard
Scarlett Johansson
Cate Blanchett
Jessica Chastain
Amy Adams
Helena Bonham Carter
Kate Winslet
Vera Farmiga
Jodie Foster
Maggie Gyllenhaal
Tilda Swinton
Gwyneth Paltrow
Frances McDormand
Winona Ryder
Meryl Streep
Carrie-Anne Moss
Jennifer Connelly
Judi Dench
Sandra Bullock
Carrie Fisher
Sigourney Weaver
Amanda Plummer
Naomie Harris
Julia Roberts
Rebecca Hall
Emma Stone
Juno Temple
Sally Field
Daryl Hannah
Rachel McAdams
Nicole Kidman
Jennifer Garner
Emily Mortimer
Naomi Watts
Carey Mulligan
Michelle Williams
Diane Kruger
Kathy Bates
Mélanie Laurent
Julia Stiles
Margot Robbie
Melissa Leo
Toni Collette
Emma Watson
Olivia Williams
Viola Davis
Laura Linney
Catherine Keener
Rosanna Arquette
Alice Braga
Patricia Clarkson
Zoe Saldana
Elliot Page
Elle Fanning
Kerry Washington
Cameron Diaz
Maggie Smith
Kristen Wiig
Joan Allen
Elizabeth Banks
Annette Bening
Rooney Mara
Jennifer Jason Leigh
Saoirse Ronan
Penélope Cruz
Lucy Liu
Kirsten Dunst
Connie Nielsen
Michelle Monaghan
Kelly Macdonald
Allison Janney
Piper Perabo
Vivica A. Fox
Katie Holmes
Jennifer Ehle
Rachel Weisz
Liv Tyler
Reese Witherspoon
Bridget Moynahan
Lea Thompson
Emily Blunt
Stephanie Kurtzuba
Catherine Zeta-Jones
Hilary Swank
Amy Ryan
Rosamund Pike
Sarah Paulson
Michelle Pfeiffer
Ellen Burstyn
Emily Watson
Kim Basinger
Octavia Spencer
Marcia Gay Harden
Alison Pill
Anna Kendrick
Charlize Theron
Marisa Tomei
Franka Potente
Karen Allen
Frances Fisher
Isla Fisher
Laura Dern
Sean Young
Kristen Stewart
Beverly D'Angelo
Mary Steenburgen
Maria Bello
Abbie Cornish
Dakota Fanning
Jennifer Morrison
Heather Graham
Angelina Jolie
Kate Mara
Vanessa Redgrave
Alexandra Maria Lara
Mia Wasikowska
Chloë Sevigny
Louise Fletcher
Bonnie Bedelia
Abigail Breslin
Mary McDonnell
Lorraine Bracco
Natascha McElhone
Helen Hunt
Shelley Duvall
Monica Bellucci
Bryce Dallas Howard
Kim Dickens
Dianne Wiest
Olivia Colman
Andrea Riseborough
Madeleine Stowe
Juliette Lewis
Marisa Paredes
Audrey Tautou
Miranda Richardson
Ashley Judd
Thandiwe Newton
Radha Mitchell
Susan Sarandon
Eva Green
Veronica Cartwright
Sissy Spacek
Paula Patton
Patricia Arquette
Catherine McCormack
Mary-Louise Parker
Zazie Beetz
Mila Kunis
Freida Pinto
Clémence Poésy
Nathalie Baye
Sophie Marceau
Rene Russo
Janet Leigh
Helen Mirren
Vera Miles
Emmy Rossum
Diane Venora
Renée Zellweger
Anna Paquin
Sally Hawkins
Alicia Vikander
January Jones
Julia Ormond
Grace Kelly
Eva Mendes
Julie Delpy
Hiam Abbass
Julie Christie
Kristin Scott Thomas
Emma Thompson
Kelly Reilly
Anjelica Huston
Demi Moore
Maribel Verdú
Taraji P. Henson
Gena Rowlands
Evan Rachel Wood
Linda Fiorentino
Brie Larson
Ingrid Bergman
Yeo-jeong Cho
So-dam Park
Meg Ryan
Salli Richardson-Whitfield
Faye Dunaway
Cybill Shepherd
Sharon Stone
Andie MacDowell
Nicoletta Braschi
Saffron Burrows
Holly Hunter
Ziyi Zhang
Samantha Morton
Sylvia Hoeks
Teri Polo
Blythe Danner
Bridget Fonda
Gretchen Mol
Rachel Griffiths
Lorraine Gary
Ivana Baquero
Ariadna Gil
Noomi Rapace
Milla Jovovich
Regina King
Tabu
Shirley MacLaine
Charlotte Gainsbourg
Brenda Blethyn
Charlotte Rampling
Amanda Seyfried
Samantha Mathis
Kate Beckinsale
Anna Friel
Michelle Yeoh
Anamaria Marinca
Kate Ashfield
Famke Janssen
Chloë Grace Moretz
Geena Davis
Adrianne Palicki
Elisabeth Röhm
Sienna Miller
Deborah Kara Unger
Miranda Otto
Martina Gedeck
Corinna Harfouch
Birgit Minichmayr
Ana de Armas
Valeria Golino
Joely Richardson
Whoopi Goldberg
Isabella Rossellini
Claudia Cardinale
Lili Taylor
Bérénice Bejo
Eva Marie Saint
Audrey Hepburn
Sophie Okonedo
Alicia von Rittberg
Lisa Kudrow
Kang Hye-jeong
Judy Garland
Susanne Lothar
Karoline Herfurth
Katharine Ross
Thelma Ritter
Anna Faris
Anne Bancroft
Rosemarie DeWitt
Paulette Goddard
Jamie Lee Curtis
Anne Heche
Linda Cardellini
Jessica Biel
Kate Hudson
Linda Hamilton
Jennifer Aniston
Mia Farrow
Lena Olin
Ruby Dee
Elizabeth McGovern
Vivien Leigh
Cicely Tyson
Olivia Wilde
Agnes Moorehead
Pam Grier
Geraldine Chaplin
Kate Capshaw
Amy Smart
Marie-Josée Croze
Claire Danes
Glenn Close
Halle Berry
Donna Reed
Drew Barrymore
AJ Michalka
Ayelet Zurer
Juliette Binoche
Emmanuelle Seigner
Shailene Woodley
Olga Kurylenko
Barbara Hershey
Keri Russell
Lucy Boynton
Emmanuelle Béart
Ingeborga Dapkunaite
Kim Novak
Barbara Bel Geddes
Olivia de Havilland
Ruby Rose
Claudia Gerini
Joan Cusack
Molly Ringwald
Ally Sheedy
Hailee Steinfeld
Aitana Sánchez-Gijón
Felicity Jones
Hope Davis
Judy Davis
Salma Hayek
Mary Elizabeth Mastrantonio
Jessica Lange
Diane Lane
Tuesday Weld
Sarah Jessica Parker
Teri Garr
Linda Blair
Greta Gerwig
Samara Weaving
Jessica Tandy
Hannah Herzsprung
Elisabeth Shue
Belén Rueda
Felicity Huffman
Ko Asung
Lola Dueñas
Lubna Azabal
Ellen Barkin
Mary Elizabeth Winstead
Zoe Kazan
Sarah Polley
Barbra Streisand
Frances O'Connor
Melinda Dillon
Angela Bassett
Maggie Cheung
Imelda Staunton
Juliane Köhler
Lisa Bonet
Alexandra Rapaport
Madeline Kahn
Kelly Preston
Sarah Silverman
Lauren Bacall
Debbie Reynolds
Julie Andrews
Golshifteh Farahani
Ruth Gordon
Elizabeth Berridge
Elizabeth Debicki
Marlene Dietrich
Laura Harrier
Zooey Deschanel
Carroll Baker
Lake Bell
Marilyn Monroe
Bibi Andersson
Kate Bosworth
Marta Etura
Melanie Lynskey
Katrin Cartlidge
Candice Bergen
Charlotte Le Bon
Julia Fox
Idina Menzel
Laura Harring
Maya Rudolph
Kim Cattrall
Elizabeth Olsen
Haley Bennett
Jeanne Tripplehorn
Carmen Ejogo
Kim Hunter
Kelly McGillis
Diane Ladd
Kim Greist
Natalie Martinez
Leila Hatami
Virginia Madsen
Bae Doona
Xun Zhou
Catherine O'Hara
Vicky Krieps
Gong Li
Brittany Murphy
Wendy Hiller
Jessica Barden
Amanda Peet
Katharine Hepburn
Sarah Snook
Shelley Winters
Christina Ricci
Kathleen Turner
Gemma Arterton
Tippi Hedren
Gloria Swanson
Rose Byrne
Patricia Neal
Sara Forestier
Jane Alexander
Trine Dyrholm
Brigitte Helm
A.J. Cook
Virginie Ledoyen
Stockard Channing
Lesley Manville
Parker Posey
Piper Laurie
Penelope Ann Miller
Jill Clayburgh
Minnie Driver
Eliza Scanlen
Elisabeth Moss
Emmanuelle Riva
Leonor Watling
Joanne Woodward
Courtney Love
Catherine Deneuve
Amber Heard
Anouk Aimée
Julie Hagerty
Soledad Villamil
Valeria Bruni Tedeschi
Laura San Giacomo
Gillian Anderson
Mary McCormack
Marina Hands
Ana Wagener
Bárbara Lennie
Bette Davis
Alida Valli
Jane Fonda
Anne Baxter
Elizabeth Taylor
Fanny Ardant
Teresa Wright
Izabella Scorupco
Rebecca Ferguson
Olivia Newton-John
Eve Arden
Joan Blondell
Anne Consigny
Annabella Sciorra
Sylvia Sidney
Rachel Ticotin
Rosario Dawson
Amira Casar
Jennifer Beals
Manuela Velasco
Denise Richards
Natalie Wood
Nancy Allen
Brooke Adams
Katrin Saß
Joely Richardson
Thekla Reuten
Heather Langenkamp
Ronee Blakley
Blake Lively
Barbara Stanwyck
Elsa Lanchester
Mary Astor
Lee Remick
Debra Winger
Marg Helgenberger
Danielle Panabaker
Isabelle Huppert
Gemma Jones
Liv Ullmann
Shu Qi
Mariel Hemingway
Alexa Davalos
Marisa Berenson
Regina Taylor
Anne-Marie Duff
Paprika Steen
Cecilia Roth
Caitriona Balfe
Amy Irving
Rebecca De Mornay
Ashanti
Emilie de Ravin
Svetlana Khodchenkova
Elena Anaya
Julia Louis-Dreyfus
Harriet Andersson
Julie Kavner
Ursina Lardi
Jessica Alba
Cécile de France
Celeste Holm
Mary Stuart Masterson
Markéta Irglová
Sandra Milo
Ana Torrent
Rosario Flores
Riley Keough
Dagmara Dominczyk
Irène Jacob
Jean Arthur
Jean Simmons
Edna Purviance
Jennifer Lopez
Ursula Andress
Joan Fontaine
Giulietta Masina
Imogen Poots
Ludivine Sagnier
Kim Min-hee
Kim Tae-ri
Lindsay Lohan
Adrienne Barbeau
Carmen Maura
Jennifer Grey
Lori Petty
Björk
Ingrid Thulin
Elizabeth Peña
Kajol
Sue Lyon
Kaitlyn Dever
Maricel Álvarez
Christiane Paul
Melissa McCarthy
Cher
Lillian Gish
Coleen Gray
Andrea Sawatzki
Natalya Bondarchuk
Taraneh Alidoosti
Jacqueline Bisset
Kassie Wesley DePaiva
Lorraine Toussaint
Amy Madigan
Alison Brie
Irene Papas
Melonie Diaz
Claudette Colbert
Greta Scacchi
Nora Navas
Sandy Dennis
Margot Kidder
Eileen Brennan
Lesley Ann Warren
Olympia Dukakis
Sylvie Testud
Florence Pugh
Jenny Agutter
Ornella Muti
Karin Viard
Marie-Laure Dougnac
Nia Vardalos
Steffi Kühnert
Lily James
Lily Cole
Kathryn Erbe
Illeana Douglas
Annie Girardot
Barbara Bach
Joan Chen
JoBeth Williams
Yolande Moreau
Shannyn Sossamon
Sondra Locke
Nastassja Kinski
Miou-Miou
Angela Lansbury
Selena Gomez
Megan Ferguson
Carice van Houten
Jean Seberg
Sandahl Bergman
Lee Grant
Natasha Richardson
Simone Signoret
Bojana Novakovic
Anita Ekberg
Sakura Andô
Kirin Kiki
Anne Archer
Aura Garrido
Nina Hoss
Mirjana Jokovic
Mirjana Karanovic
Sally Kellerman
Alba Rohrwacher
Kasia Smutniak
Maria Falconetti
Brigitte Lin
Mae Clarke
Solveig Dommartin
Carole Bouquet
Rita Tushingham
Alicia Silverstone
Goldie Hawn
Fay Wray
Beyoncé
Jennifer Hudson
