# actor_name
Olga Kurylenko
Barbara Hershey
Keri Russell
Lucy Boynton
Emmanuelle Béart
Ingeborga Dapkunaite
Kim Novak
Barbara Bel Geddes
Olivia de Havilland
Ruby Rose
Claudia Gerini
Joan Cusack
Molly Ringwald
Ally Sheedy
Hailee Steinfeld
Aitana Sánchez-Gijón
Felicity Jones
Hope Davis
Judy Davis
Salma Hayek
Mary Elizabeth Mastrantonio
Jessica Lange
Diane Lane
Tuesday Weld
Sarah Jessica Parker
Teri Garr
Linda Blair
Greta Gerwig
Samara Weaving
Jessica Tandy
Hannah Herzsprung
Elisabeth Shue
Belén Rueda
Felicity Huffman
Ko Asung
Lola Dueñas
Lubna Azabal
Ellen Barkin
Mary Elizabeth Winstead
Zoe Kazan
Sarah Polley
Barbra Streisand
Frances O'Connor
Melinda Dillon
Angela Bassett
Maggie Cheung
Imelda Staunton
Juliane Köhler
Lisa Bonet
Alexandra Rapaport
Madeline Kahn
